Date,Home,Away,HG,AG,Res
22/1/2022,Paderborn,Werder Bremen,3,4,A
22/1/2022,Erzgebirge Aue,Schalke 04,0,5,A
22/1/2022,Levante,Cadiz,0,2,A
22/1/2022,Villarreal,Mallorca,3,0,H
22/1/2022,Sevilla,Celta,2,2,D
22/1/2022,Ath Madrid,Valencia,3,2,H
22/1/2022,Zaragoza,Valladolid,0,0,D
22/1/2022,Fuenlabrada,Las Palmas,3,2,H
22/1/2022,Malaga,Ibiza,0,5,A
22/1/2022,Genoa,Udinese,0,0,D
22/1/2022,Inter,Venezia,2,1,H
22/1/2022,Lazio,Atalanta,0,0,D
22/1/2022,Alessandria,Benevento,2,0,H
22/1/2022,Brescia,Ternana,1,1,D
22/1/2022,Como,Crotone,1,1,D
22/1/2022,Cosenza,Ascoli,1,3,A
22/1/2022,Monza,Reggina,1,0,H
22/1/2022,Spal,Pisa,0,0,D
22/1/2022,Perugia,Pordenone,0,1,A
22/1/2022,Brest,Lille,2,0,H
22/1/2022,Lens,Marseille,0,2,A
22/1/2022,Amiens,Guingamp,3,0,H
22/1/2022,Bastia,Toulouse,0,0,D
22/1/2022,Dijon,Quevilly Rouen,1,0,H
22/1/2022,Dunkerque,Sochaux,0,0,D
22/1/2022,Le Havre,Rodez,0,0,D
22/1/2022,Kortrijk,Eupen,1,1,D
22/1/2022,Beerschot VA,Oud-Heverlee Leuven,3,1,H
22/1/2022,St Truiden,Seraing,3,1,H
22/1/2022,Charleroi,Gent,0,0,D
22/1/2022,Vitesse,Groningen,1,3,A
22/1/2022,AZ Alkmaar,Cambuur,0,0,D
22/1/2022,Heerenveen,Zwolle,0,1,A
22/1/2022,Willem II,Twente,0,1,A
22/1/2022,Moreirense,Santa Clara,0,2,A
22/1/2022,Tondela,Vizela,2,3,A
22/1/2022,Sp Lisbon,Sp Braga,1,2,A
22/1/2022,Yeni Malatyaspor,Besiktas,1,1,D
22/1/2022,Ad. Demirspor,Karagumruk,5,0,H
22/1/2022,Sivasspor,Fenerbahce,1,1,D
22/1/2022,Buyuksehyr,Goztep,1,2,A
22/1/2022,OFI Crete,Panetolikos,2,4,A
22/1/2022,Ionikos,Panathinaikos,0,1,A
23/1/2022,Arsenal,Burnley,0,0,D
23/1/2022,Crystal Palace,Liverpool,1,3,A
23/1/2022,Leicester,Brighton,1,1,D
23/1/2022,Chelsea,Tottenham,2,0,H
23/1/2022,RB Leipzig,Wolfsburg,2,0,H
23/1/2022,Hertha,Bayern Munich,1,4,A
23/1/2022,Hannover,Dresden,0,0,D
23/1/2022,Regensburg,Holstein Kiel,1,2,A
23/1/2022,Granada,Osasuna,0,2,A
23/1/2022,Real Madrid,Elche,2,2,D
23/1/2022,Sociedad,Getafe,0,0,D
23/1/2022,Vallecano,Ath Bilbao,0,1,A
23/1/2022,Alaves,Barcelona,0,1,A
23/1/2022,Burgos,Leganes,4,0,H
23/1/2022,Sp Gijon,Amorebieta,2,1,H
23/1/2022,Girona,Lugo,1,1,D
23/1/2022,Huesca,Ponferradina,1,2,A
23/1/2022,Alcorcon,Mirandes,0,0,D
23/1/2022,Cagliari,Fiorentina,1,1,D
23/1/2022,Napoli,Salernitana,4,1,H
23/1/2022,Spezia,Sampdoria,1,0,H
23/1/2022,Torino,Sassuolo,1,1,D
23/1/2022,Empoli,Roma,2,4,A
23/1/2022,Milan,Juventus,0,0,D
23/1/2022,Vicenza,Cittadella,3,3,D
23/1/2022,Lecce,Cremonese,2,1,H
23/1/2022,Metz,Nice,0,2,A
23/1/2022,Angers,Troyes,2,1,H
23/1/2022,Bordeaux,Strasbourg,4,3,H
23/1/2022,Clermont,Rennes,2,1,H
23/1/2022,Nantes,Lorient,4,2,H
23/1/2022,Montpellier,Monaco,3,2,H
23/1/2022,Paris SG,Reims,4,0,H
23/1/2022,Standard,Club Brugge,2,2,D
23/1/2022,St. Gilloise,Genk,2,1,H
23/1/2022,Mechelen,Anderlecht,0,1,A
23/1/2022,Cercle Brugge,Waregem,3,1,H
23/1/2022,Nijmegen,Feyenoord,1,4,A
23/1/2022,Heracles,Go Ahead Eagles,1,1,D
23/1/2022,PSV Eindhoven,Ajax,1,2,A
23/1/2022,Sparta Rotterdam,Utrecht,0,3,A
23/1/2022,Waalwijk,For Sittard,2,1,H
23/1/2022,Guimaraes,Estoril,3,1,H
23/1/2022,Maritimo,Belenenses,1,1,D
23/1/2022,Gil Vicente,Portimonense,1,0,H
23/1/2022,Porto,Famalicao,3,1,H
23/1/2022,Hatayspor,Rizespor,0,0,D
23/1/2022,Kasimpasa,Kayserispor,3,1,H
23/1/2022,Altay,Konyaspor,0,1,A
23/1/2022,Antalyaspor,Gaziantep,0,0,D
23/1/2022,Giresunspor,Alanyaspor,1,3,A
23/1/2022,Galatasaray,Trabzonspor,1,2,A
23/1/2022,Aris,Lamia,0,0,D
23/1/2022,Atromitos,AEK,0,2,A
23/1/2022,Volos NFC,PAOK,0,4,A
23/1/2022,Olympiakos,Giannina,2,0,H
24/1/2022,Blackburn,Middlesbrough,1,0,H
24/1/2022,Almeria,Eibar,0,2,A
24/1/2022,Sociedad B,Cartagena,1,2,A
24/1/2022,Caen,Ajaccio,2,0,H
24/1/2022,Asteras Tripolis,Apollon,1,0,H
25/1/2022,Birmingham,Peterboro,2,2,D
25/1/2022,Coventry,Stoke,1,0,H
25/1/2022,Luton,Bristol City,2,1,H
25/1/2022,Nott'm Forest,Barnsley,3,0,H
25/1/2022,QPR,Swansea,0,0,D
25/1/2022,AFC Wimbledon,Ipswich,0,2,A
25/1/2022,Burton,Milton Keynes Dons,0,1,A
25/1/2022,Fleetwood Town,Plymouth,3,3,D
25/1/2022,Gillingham,Shrewsbury,0,0,D
25/1/2022,Barrow,Salford,0,2,A
25/1/2022,Leyton Orient,Newport County,0,1,A
25/1/2022,Scunthorpe,Bristol Rvs,2,3,A
25/1/2022,Walsall,Bradford,1,2,A
25/1/2022,Aldershot,Southend,1,1,D
25/1/2022,Bromley,Woking,1,0,H
25/1/2022,Dover Athletic,Eastleigh,1,0,H
25/1/2022,Halifax,Boreham Wood,0,1,A
25/1/2022,Stockport,Maidenhead,3,0,H
25/1/2022,Torquay,Solihull,0,2,A
25/1/2022,Wealdstone,Notts County,0,0,D
25/1/2022,Weymouth,Dag and Red,1,2,A
25/1/2022,Wrexham,Grimsby,1,0,H
25/1/2022,St Mirren,Aberdeen,1,0,H
25/1/2022,Clyde,Airdrie Utd,2,2,D
25/1/2022,Elgin,Kelty Hearts,2,0,H
25/1/2022,Antwerp,St Truiden,1,1,D
25/1/2022,Charleroi,Kortrijk,1,1,D
25/1/2022,Gent,Oostende,1,1,D
26/1/2022,West Brom,Preston,0,2,A
26/1/2022,Dundee United,Ross County,2,1,H
26/1/2022,Hearts,Celtic,1,2,A
26/1/2022,Motherwell,Hibernian,0,0,D
26/1/2022,Rangers,Livingston,1,0,H
26/1/2022,St Johnstone,Dundee,0,0,D
26/1/2022,Lecce,Vicenza,2,1,H
26/1/2022,Angers,St Etienne,0,1,A
26/1/2022,Quevilly Rouen,Amiens,1,1,D
26/1/2022,Eupen,Standard,0,2,A
26/1/2022,Waregem,Oud-Heverlee Leuven,1,1,D
26/1/2022,Anderlecht,Cercle Brugge,0,2,A
26/1/2022,Seraing,Beerschot VA,2,1,H
27/1/2022,Club Brugge,St. Gilloise,0,0,D
27/1/2022,Estoril,Arouca,1,2,A
28/1/2022,Huddersfield,Stoke,1,1,D
28/1/2022,Morton,Raith Rvs,2,2,D
28/1/2022,Valladolid,Sp Gijon,1,0,H
28/1/2022,Ajaccio,Auxerre,0,0,D
28/1/2022,Caen,Niort,0,2,A
28/1/2022,Dunkerque,Paris FC,1,1,D
28/1/2022,Nimes,Valenciennes,2,1,H
28/1/2022,St Truiden,Charleroi,0,1,A
29/1/2022,Barnsley,Bournemouth,0,1,A
29/1/2022,Fulham,Blackpool,1,1,D
29/1/2022,Hull,Swansea,2,0,H
29/1/2022,Luton,Blackburn,0,0,D
29/1/2022,Middlesbrough,Coventry,1,0,H
29/1/2022,Millwall,West Brom,2,0,H
29/1/2022,Preston,Bristol City,2,2,D
29/1/2022,QPR,Reading,4,0,H
29/1/2022,Peterboro,Sheffield United,0,2,A
29/1/2022,Accrington,Morecambe,2,2,D
29/1/2022,AFC Wimbledon,Shrewsbury,1,1,D
29/1/2022,Bolton,Sunderland,6,0,H
29/1/2022,Cheltenham,Wigan,0,0,D
29/1/2022,Crewe,Rotherham,0,2,A
29/1/2022,Doncaster,Plymouth,1,3,A
29/1/2022,Fleetwood Town,Cambridge,1,1,D
29/1/2022,Gillingham,Oxford,2,7,A
29/1/2022,Lincoln,Burton,1,2,A
29/1/2022,Sheffield Weds,Ipswich,1,0,H
29/1/2022,Wycombe,Milton Keynes Dons,0,1,A
29/1/2022,Bradford,Crawley Town,1,2,A
29/1/2022,Bristol Rvs,Walsall,1,0,H
29/1/2022,Carlisle,Sutton,0,2,A
29/1/2022,Colchester,Swindon,1,1,D
29/1/2022,Exeter,Hartlepool,0,0,D
29/1/2022,Mansfield,Leyton Orient,2,0,H
29/1/2022,Newport County,Barrow,2,1,H
29/1/2022,Northampton,Salford,1,0,H
29/1/2022,Oldham,Rochdale,0,0,D
29/1/2022,Port Vale,Scunthorpe,1,0,H
29/1/2022,Stevenage,Harrogate,3,0,H
29/1/2022,Tranmere,Forest Green,0,4,A
29/1/2022,Barnet,Stockport,0,5,A
29/1/2022,Boreham Wood,King?™s Lynn,3,1,H
29/1/2022,Bromley,Notts County,1,0,H
29/1/2022,Dag and Red,Halifax,1,3,A
29/1/2022,Dover Athletic,Southend,0,1,A
29/1/2022,Grimsby,Wealdstone,2,1,H
29/1/2022,Solihull,Altrincham,5,0,H
29/1/2022,Weymouth,Aldershot,0,1,A
29/1/2022,Woking,Yeovil,0,1,A
29/1/2022,Wrexham,Maidenhead,1,1,D
29/1/2022,Eastleigh,Chesterfield,0,1,A
29/1/2022,Ross County,Rangers,3,3,D
29/1/2022,Celtic,Dundee United,1,0,H
29/1/2022,Hearts,Motherwell,2,0,H
29/1/2022,Hibernian,Livingston,2,3,A
29/1/2022,Hamilton,Ayr,1,1,D
29/1/2022,Kilmarnock,Inverness C,1,0,H
29/1/2022,Queen of Sth,Dunfermline,0,2,A
29/1/2022,Clyde,Alloa,2,1,H
29/1/2022,Dumbarton,Cove Rangers,2,2,D
29/1/2022,East Fife,Peterhead,0,0,D
29/1/2022,Montrose,Falkirk,2,1,H
29/1/2022,Queens Park,Airdrie Utd,1,1,D
29/1/2022,Albion Rvs,Cowdenbeath,0,1,A
29/1/2022,Kelty Hearts,Stranraer,3,2,H
29/1/2022,Stenhousemuir,Elgin,2,1,H
29/1/2022,Annan Athletic,Stirling,0,0,D
29/1/2022,Amorebieta,Girona,1,0,H
29/1/2022,Eibar,Huesca,2,1,H
29/1/2022,Lugo,Burgos,1,0,H
29/1/2022,Oviedo,Almeria,2,0,H
29/1/2022,Beerschot VA,Waregem,3,3,D
29/1/2022,Seraing,Eupen,0,0,D
29/1/2022,Cercle Brugge,Oostende,0,1,A
29/1/2022,Lamia,OFI Crete,2,1,H
29/1/2022,Panathinaikos,Asteras Tripolis,0,1,A
29/1/2022,Ionikos,Atromitos,2,1,H
30/1/2022,Derby,Birmingham,2,2,D
30/1/2022,Cardiff,Nott'm Forest,2,1,H
30/1/2022,Leganes,Alcorcon,1,0,H
30/1/2022,Cartagena,Fuenlabrada,3,0,H
30/1/2022,Las Palmas,Sociedad B,0,0,D
30/1/2022,Mirandes,Malaga,3,0,H
30/1/2022,Ponferradina,Tenerife,1,2,A
30/1/2022,Cittadella,Cosenza,1,1,D
30/1/2022,Parma,Crotone,1,1,D
30/1/2022,Vicenza,Alessandria,2,1,H
30/1/2022,St. Gilloise,Anderlecht,1,0,H
30/1/2022,Gent,Antwerp,0,1,A
30/1/2022,Standard,Mechelen,1,2,A
30/1/2022,Kortrijk,Club Brugge,0,1,A
30/1/2022,Portimonense,Tondela,1,2,A
30/1/2022,Vizela,Guimaraes,3,2,H
30/1/2022,Sp Braga,Moreirense,2,0,H
30/1/2022,Porto,Maritimo,2,1,H
30/1/2022,Giannina,Apollon,2,0,H
30/1/2022,Panetolikos,Aris,0,2,A
30/1/2022,AEK,Volos NFC,1,2,A
30/1/2022,PAOK,Olympiakos,1,1,D
31/1/2022,Portsmouth,Charlton,1,2,A
31/1/2022,Forfar,Edinburgh City,2,3,A
31/1/2022,Ibiza,Zaragoza,2,2,D
31/1/2022,Estoril,Pacos Ferreira,0,0,D
31/1/2022,Famalicao,Arouca,0,0,D
1/2/2022,Millwall,Preston,0,0,D
1/2/2022,Swansea,Luton,0,1,A
1/2/2022,AFC Wimbledon,Cheltenham,2,2,D
1/2/2022,Doncaster,Rotherham,0,5,A
1/2/2022,Gillingham,Crewe,1,0,H
1/2/2022,Sheffield Weds,Morecambe,2,0,H
1/2/2022,Wigan,Oxford,1,1,D
1/2/2022,Bolton,Cambridge,2,0,H
1/2/2022,Bradford,Leyton Orient,1,1,D
1/2/2022,Colchester,Rochdale,1,1,D
1/2/2022,Harrogate,Mansfield,0,0,D
1/2/2022,Northampton,Barrow,0,1,A
1/2/2022,Port Vale,Forest Green,1,1,D
1/2/2022,Salford,Carlisle,2,1,H
1/2/2022,Swindon,Crawley Town,1,1,D
1/2/2022,Tranmere,Stevenage,1,0,H
1/2/2022,Southend,Barnet,2,1,H
1/2/2022,Yeovil,Weymouth,1,1,D
1/2/2022,Dundee,Dundee United,0,0,D
1/2/2022,Hibernian,Hearts,0,0,D
1/2/2022,Livingston,St Johnstone,1,2,A
1/2/2022,Ross County,Aberdeen,1,1,D
1/2/2022,St Mirren,Motherwell,1,1,D
1/2/2022,Partick,Ayr,1,0,H
1/2/2022,Raith Rvs,Queen of Sth,3,3,D
1/2/2022,Lyon,Marseille,2,1,H
1/2/2022,Auxerre,Paris FC,1,2,A
1/2/2022,Niort,Dunkerque,2,0,H
1/2/2022,Pau FC,Nimes,0,3,A
1/2/2022,Valenciennes,Nancy,6,1,H
1/2/2022,Santa Clara,Boavista,2,1,H
2/2/2022,Barnsley,Cardiff,0,1,A
2/2/2022,Huddersfield,Derby,2,0,H
2/2/2022,Celtic,Rangers,3,0,H
2/2/2022,Kortrijk,Antwerp,0,2,A
2/2/2022,Benfica,Gil Vicente,1,2,A
2/2/2022,Belenenses,Sp Lisbon,1,4,A
2/2/2022,Asteras Tripolis,Giannina,2,0,H
2/2/2022,OFI Crete,Panathinaikos,3,2,H
2/2/2022,Olympiakos,Panetolikos,3,1,H
2/2/2022,Aris,AEK,2,1,H
2/2/2022,Volos NFC,Ionikos,1,1,D
2/2/2022,Apollon,PAOK,0,2,A
4/2/2022,Birmingham,Sheffield United,1,2,A
4/2/2022,Arbroath,Kilmarnock,1,0,H
4/2/2022,Hertha,Bochum,1,1,D
4/2/2022,Heidenheim,Hannover,3,1,H
4/2/2022,Nurnberg,Ingolstadt,0,5,A
4/2/2022,Getafe,Levante,3,0,H
4/2/2022,Almeria,Ibiza,2,0,H
4/2/2022,Burgos,Alcorcon,3,1,H
4/2/2022,Marseille,Angers,5,2,H
4/2/2022,Charleroi,Seraing,2,0,H
4/2/2022,Kayserispor,Hatayspor,4,3,H
4/2/2022,Konyaspor,Giresunspor,1,0,H
5/2/2022,Burnley,Watford,0,0,D
5/2/2022,Blackpool,Bristol City,3,1,H
5/2/2022,Hull,Preston,0,1,A
5/2/2022,Swansea,Blackburn,1,0,H
5/2/2022,Burton,Sheffield Weds,0,2,A
5/2/2022,Charlton,AFC Wimbledon,3,2,H
5/2/2022,Ipswich,Gillingham,1,0,H
5/2/2022,Milton Keynes Dons,Lincoln,2,1,H
5/2/2022,Morecambe,Bolton,1,1,D
5/2/2022,Oxford,Portsmouth,3,2,H
5/2/2022,Rotherham,Accrington,1,0,H
5/2/2022,Shrewsbury,Fleetwood Town,1,1,D
5/2/2022,Sunderland,Doncaster,1,2,A
5/2/2022,Harrogate,Bradford,2,0,H
5/2/2022,Barrow,Tranmere,1,1,D
5/2/2022,Crawley Town,Stevenage,2,2,D
5/2/2022,Forest Green,Newport County,2,0,H
5/2/2022,Leyton Orient,Colchester,0,1,A
5/2/2022,Scunthorpe,Oldham,0,1,A
5/2/2022,Sutton,Bristol Rvs,1,1,D
5/2/2022,Swindon,Exeter,1,2,A
5/2/2022,Walsall,Northampton,0,1,A
5/2/2022,Aldershot,Barnet,1,3,A
5/2/2022,Altrincham,Woking,2,2,D
5/2/2022,Chesterfield,Dag and Red,2,1,H
5/2/2022,King?™s Lynn,Weymouth,3,0,H
5/2/2022,Maidenhead,Eastleigh,2,2,D
5/2/2022,Notts County,Grimsby,1,2,A
5/2/2022,Stockport,Dover Athletic,1,0,H
5/2/2022,Torquay,Wrexham,1,0,H
5/2/2022,Yeovil,Solihull,0,0,D
5/2/2022,Dundee,Ross County,1,2,A
5/2/2022,Hibernian,St Mirren,0,1,A
5/2/2022,Livingston,Aberdeen,2,1,H
5/2/2022,St Johnstone,Dundee United,0,0,D
5/2/2022,Ayr,Dunfermline,1,1,D
5/2/2022,Inverness C,Morton,0,1,A
5/2/2022,Raith Rvs,Hamilton,0,0,D
5/2/2022,Cove Rangers,Airdrie Utd,1,1,D
5/2/2022,East Fife,Clyde,0,0,D
5/2/2022,Falkirk,Queens Park,1,1,D
5/2/2022,Montrose,Dumbarton,1,1,D
5/2/2022,Peterhead,Alloa,0,1,A
5/2/2022,Annan Athletic,Stenhousemuir,0,2,A
5/2/2022,Forfar,Albion Rvs,2,0,H
5/2/2022,Kelty Hearts,Elgin,4,0,H
5/2/2022,Stranraer,Edinburgh City,0,2,A
5/2/2022,Augsburg,Union Berlin,2,0,H
5/2/2022,Bielefeld,M'gladbach,1,1,D
5/2/2022,FC Koln,Freiburg,1,0,H
5/2/2022,Mainz,Hoffenheim,2,0,H
5/2/2022,Stuttgart,Ein Frankfurt,2,3,A
5/2/2022,Bayern Munich,RB Leipzig,3,2,H
5/2/2022,Sandhausen,Erzgebirge Aue,2,0,H
5/2/2022,Schalke 04,Regensburg,2,1,H
5/2/2022,Werder Bremen,Karlsruhe,2,1,H
5/2/2022,St Pauli,Paderborn,2,2,D
5/2/2022,Elche,Alaves,3,1,H
5/2/2022,Mallorca,Cadiz,2,1,H
5/2/2022,Celta,Vallecano,2,0,H
5/2/2022,Osasuna,Sevilla,0,0,D
5/2/2022,Sociedad B,Lugo,1,1,D
5/2/2022,Zaragoza,Malaga,1,1,D
5/2/2022,Girona,Ponferradina,3,0,H
5/2/2022,Sp Gijon,Eibar,0,1,A
5/2/2022,Roma,Genoa,0,0,D
5/2/2022,Inter,Milan,1,2,A
5/2/2022,Fiorentina,Lazio,0,3,A
5/2/2022,Alessandria,Pisa,1,1,D
5/2/2022,Benevento,Parma,0,0,D
5/2/2022,Como,Lecce,1,1,D
5/2/2022,Cosenza,Brescia,0,0,D
5/2/2022,Crotone,Cittadella,0,0,D
5/2/2022,Ternana,Reggina,2,0,H
5/2/2022,Frosinone,Vicenza,2,0,H
5/2/2022,Ascoli,Perugia,0,1,A
5/2/2022,St Etienne,Montpellier,3,1,H
5/2/2022,Monaco,Lyon,2,0,H
5/2/2022,Toulouse,Dijon,4,1,H
5/2/2022,Bastia,Pau FC,1,1,D
5/2/2022,Guingamp,Auxerre,1,1,D
5/2/2022,Nancy,Caen,1,1,D
5/2/2022,Nimes,Dunkerque,0,1,A
5/2/2022,Niort,Le Havre,0,0,D
5/2/2022,Quevilly Rouen,Grenoble,1,0,H
5/2/2022,Rodez,Valenciennes,0,0,D
5/2/2022,Sochaux,Amiens,1,1,D
5/2/2022,Kortrijk,St Truiden,1,3,A
5/2/2022,Oostende,Oud-Heverlee Leuven,1,3,A
5/2/2022,Standard,Cercle Brugge,1,1,D
5/2/2022,Antwerp,St. Gilloise,0,2,A
5/2/2022,Utrecht,Cambuur,3,2,H
5/2/2022,For Sittard,Heerenveen,2,0,H
5/2/2022,PSV Eindhoven,AZ Alkmaar,1,2,A
5/2/2022,Zwolle,Nijmegen,1,1,D
5/2/2022,Twente,Vitesse,3,0,H
5/2/2022,Maritimo,Estoril,0,0,D
5/2/2022,Pacos Ferreira,Portimonense,1,1,D
5/2/2022,Guimaraes,Sp Braga,2,1,H
5/2/2022,Gaziantep,Sivasspor,5,1,H
5/2/2022,Karagumruk,Yeni Malatyaspor,1,0,H
5/2/2022,Trabzonspor,Kasimpasa,1,0,H
5/2/2022,Fenerbahce,Buyuksehyr,0,1,A
5/2/2022,Aris,Volos NFC,0,2,A
5/2/2022,Panetolikos,Giannina,0,1,A
6/2/2022,Motherwell,Celtic,0,4,A
6/2/2022,Rangers,Hearts,5,0,H
6/2/2022,Dortmund,Leverkusen,2,5,A
6/2/2022,Wolfsburg,Greuther Furth,4,1,H
6/2/2022,Darmstadt,Hamburg,0,5,A
6/2/2022,Dresden,Hansa Rostock,1,4,A
6/2/2022,Holstein Kiel,Fortuna Dusseldorf,1,0,H
6/2/2022,Valencia,Sociedad,0,0,D
6/2/2022,Barcelona,Ath Madrid,4,2,H
6/2/2022,Betis,Villarreal,0,2,A
6/2/2022,Real Madrid,Granada,1,0,H
6/2/2022,Amorebieta,Oviedo,1,1,D
6/2/2022,Fuenlabrada,Valladolid,0,0,D
6/2/2022,Cartagena,Las Palmas,0,2,A
6/2/2022,Huesca,Mirandes,4,0,H
6/2/2022,Tenerife,Leganes,0,0,D
6/2/2022,Atalanta,Cagliari,1,2,A
6/2/2022,Bologna,Empoli,0,0,D
6/2/2022,Sampdoria,Sassuolo,4,0,H
6/2/2022,Venezia,Napoli,0,2,A
6/2/2022,Udinese,Torino,2,0,H
6/2/2022,Juventus,Verona,2,0,H
6/2/2022,Cremonese,Monza,3,2,H
6/2/2022,Pordenone,Spal,1,1,D
6/2/2022,Lorient,Lens,2,0,H
6/2/2022,Nice,Clermont,0,1,A
6/2/2022,Reims,Bordeaux,5,0,H
6/2/2022,Strasbourg,Nantes,1,0,H
6/2/2022,Troyes,Metz,0,0,D
6/2/2022,Rennes,Brest,2,0,H
6/2/2022,Lille,Paris SG,1,5,A
6/2/2022,Club Brugge,Gent,1,2,A
6/2/2022,Mechelen,Beerschot VA,3,2,H
6/2/2022,Anderlecht,Eupen,4,1,H
6/2/2022,Genk,Waregem,2,0,H
6/2/2022,Feyenoord,Sparta Rotterdam,4,0,H
6/2/2022,Groningen,Go Ahead Eagles,2,1,H
6/2/2022,Willem II,Waalwijk,3,1,H
6/2/2022,Ajax,Heracles,3,0,H
6/2/2022,Boavista,Vizela,2,2,D
6/2/2022,Gil Vicente,Santa Clara,2,2,D
6/2/2022,Arouca,Porto,0,2,A
6/2/2022,Sp Lisbon,Famalicao,2,0,H
6/2/2022,Alanyaspor,Galatasaray,1,1,D
6/2/2022,Rizespor,Ad. Demirspor,1,3,A
6/2/2022,Besiktas,Antalyaspor,0,0,D
6/2/2022,Goztep,Altay,0,2,A
6/2/2022,AEK,Apollon,3,0,H
6/2/2022,Ionikos,Olympiakos,0,3,A
6/2/2022,PAOK,Panathinaikos,2,1,H
7/2/2022,Ath Bilbao,Espanol,2,1,H
7/2/2022,Salernitana,Spezia,2,2,D
7/2/2022,Paris FC,Ajaccio,2,0,H
7/2/2022,Tondela,Benfica,1,3,A
7/2/2022,Moreirense,Belenenses,4,1,H
8/2/2022,Newcastle,Everton,3,1,H
8/2/2022,West Ham,Watford,1,0,H
8/2/2022,Burnley,Man United,1,1,D
8/2/2022,Coventry,Blackpool,1,1,D
8/2/2022,Derby,Hull,3,1,H
8/2/2022,Fulham,Millwall,3,0,H
8/2/2022,Luton,Barnsley,2,1,H
8/2/2022,Stoke,Swansea,3,0,H
8/2/2022,Accrington,Oxford,2,0,H
8/2/2022,AFC Wimbledon,Rotherham,0,1,A
8/2/2022,Cheltenham,Sunderland,2,1,H
8/2/2022,Crewe,Plymouth,1,4,A
8/2/2022,Doncaster,Ipswich,0,1,A
8/2/2022,Fleetwood Town,Milton Keynes Dons,1,1,D
8/2/2022,Gillingham,Cambridge,1,0,H
8/2/2022,Lincoln,Morecambe,2,1,H
8/2/2022,Portsmouth,Burton,2,1,H
8/2/2022,Sheffield Weds,Wigan,1,0,H
8/2/2022,Wycombe,Shrewsbury,0,0,D
8/2/2022,Bolton,Charlton,2,1,H
8/2/2022,Carlisle,Port Vale,1,3,A
8/2/2022,Exeter,Leyton Orient,1,0,H
8/2/2022,Forest Green,Rochdale,2,1,H
8/2/2022,Harrogate,Crawley Town,1,3,A
8/2/2022,Hartlepool,Barrow,3,1,H
8/2/2022,Mansfield,Colchester,2,1,H
8/2/2022,Northampton,Newport County,1,0,H
8/2/2022,Oldham,Bristol Rvs,2,1,H
8/2/2022,Scunthorpe,Walsall,1,0,H
8/2/2022,Stevenage,Bradford,0,1,A
8/2/2022,Sutton,Salford,0,0,D
8/2/2022,Tranmere,Swindon,3,0,H
8/2/2022,Grimsby,King?™s Lynn,0,0,D
8/2/2022,Notts County,Barnet,6,1,H
8/2/2022,Southend,Bromley,2,0,H
8/2/2022,Stockport,Chesterfield,2,2,D
8/2/2022,Wealdstone,Yeovil,2,1,H
8/2/2022,Alloa,Falkirk,0,3,A
8/2/2022,Queens Park,Dumbarton,2,1,H
8/2/2022,Karlsruhe,Sandhausen,0,2,A
9/2/2022,Man City,Brentford,2,0,H
9/2/2022,Norwich,Crystal Palace,1,1,D
9/2/2022,Tottenham,Southampton,2,3,A
9/2/2022,Aston Villa,Leeds,3,3,D
9/2/2022,Blackburn,Nott'm Forest,0,2,A
9/2/2022,Bournemouth,Birmingham,3,1,H
9/2/2022,Bristol City,Reading,2,1,H
9/2/2022,Cardiff,Peterboro,4,0,H
9/2/2022,Preston,Huddersfield,0,0,D
9/2/2022,QPR,Middlesbrough,2,2,D
9/2/2022,Sheffield United,West Brom,2,0,H
9/2/2022,Aberdeen,Celtic,2,3,A
9/2/2022,Dundee United,Motherwell,2,0,H
9/2/2022,Hearts,Dundee,1,2,A
9/2/2022,Rangers,Hibernian,2,0,H
9/2/2022,Ross County,Livingston,1,1,D
9/2/2022,St Mirren,St Johnstone,2,1,H
9/2/2022,Arbroath,Hamilton,2,2,D
9/2/2022,Inverness C,Partick,3,3,D
9/2/2022,Kilmarnock,Ayr,1,2,A
9/2/2022,Waregem,Oostende,0,0,D
9/2/2022,Oud-Heverlee Leuven,Genk,2,1,H
10/2/2022,Liverpool,Leicester,2,0,H
10/2/2022,Wolves,Arsenal,0,1,A
10/2/2022,Atromitos,Lamia,3,1,H
11/2/2022,Edinburgh City,Stirling,1,0,H
11/2/2022,RB Leipzig,FC Koln,3,1,H
11/2/2022,Erzgebirge Aue,Holstein Kiel,2,3,A
11/2/2022,Hansa Rostock,Werder Bremen,1,2,A
11/2/2022,Sevilla,Elche,2,0,H
11/2/2022,Leganes,Zaragoza,2,1,H
11/2/2022,Paris SG,Rennes,1,0,H
11/2/2022,Seraing,Antwerp,0,1,A
11/2/2022,Heracles,Utrecht,1,0,H
11/2/2022,Porto,Sp Lisbon,2,2,D
11/2/2022,Altay,Rizespor,0,0,D
12/2/2022,Man United,Southampton,1,1,D
12/2/2022,Brentford,Crystal Palace,0,0,D
12/2/2022,Everton,Leeds,3,0,H
12/2/2022,Watford,Brighton,0,2,A
12/2/2022,Norwich,Man City,0,4,A
12/2/2022,Huddersfield,Sheffield United,0,0,D
12/2/2022,Barnsley,QPR,1,0,H
12/2/2022,Birmingham,Luton,3,0,H
12/2/2022,Blackpool,Bournemouth,1,2,A
12/2/2022,Hull,Fulham,0,1,A
12/2/2022,Middlesbrough,Derby,4,1,H
12/2/2022,Millwall,Cardiff,2,1,H
12/2/2022,Nott'm Forest,Stoke,2,2,D
12/2/2022,Peterboro,Preston,0,1,A
